"TradeNumber","common.Side","Quantity","Price","PnlForTrade","CumulativePnl"
"3262","Sell","2.0919","9.6158","0.1154","1012.3427"
"3263","Sell","2.0871","9.6014","0.0386","1012.3813"
"3264","Sell","2.0819","9.6114","0.0096","1012.3909"
"3265","Sell","2.0808","9.6182","0.0135","1012.4044"
"3266","Sell","2.0834","9.5642","-0.0741","1012.3303"
"3267","Sell","2.0963","9.548","0.0151","1012.3454"
"3268","Sell","2.0973","9.5416","0.0117","1012.3571"
"3269","Sell","2.0958","9.5442","0.0023","1012.3594"
"3270","Sell","2.0971","9.5563","0.0405","1012.3999"
"3271","Sell","2.0942","9.547","-0.0063","1012.3936"
"3272","Sell","2.0895","9.5999","0.0586","1012.4522"
"3273","Sell","2.086","9.601","0.0282","1012.4804"
"3274","Sell","2.0855","9.6075","0.0367","1012.5171"
"3275","Sell","2.0868","9.5178","-0.1385","1012.3786"
"3276","Sell","2.1065","9.4491","-0.0955","1012.2831"
"3277","Sell","2.1167","9.46","0.0243","1012.3074"
"3278","Sell","2.1325","9.4547","0.1621","1012.4695"
"3279","Sell","2.1204","9.464","0.0678","1012.5373"
"3280","Sell","2.1244","9.466","0.1093","1012.6466"
"3281","Sell","2.1048","9.5106","0.0183","1012.6649"
"3282","Sell","2.1059","9.52","0.0482","1012.7131"
"3283","Sell","2.0905","9.5576","-0.0197","1012.6934"
"3284","Sell","2.0922","9.55","-0.019","1012.6744"
"3285","Sell","2.0998","9.4954","-0.0614","1012.613"
"3286","Sell","2.0975","9.5403","0.0105","1012.6235"
"3287","Sell","2.1053","9.555","0.1157","1012.7392"
"3288","Sell","2.0833","9.616","0.0333","1012.7725"
"3289","Sell","2.0386","9.8192","0.0173","1012.7898"
"3290","Sell","2.0405","9.8004","-0.0024","1012.7874"
"3291","Sell","2.0493","9.8","0.0835","1012.8709"
"3292","Sell","2.0445","9.8185","0.0737","1012.9446"
"3293","Sell","2.0408","9.816","0.0327","1012.9773"
"3294","Sell","2.0325","9.8334","-0.0138","1012.9635"
"3295","Sell","2.03","9.8583","0.0124","1012.9759"
"3296","Sell","2.0402","9.7714","-0.0646","1012.9113"
"3297","Sell","2.0516","9.7391","-0.0197","1012.8916"
"3298","Sell","2.0573","9.7698","0.0995","1012.9911"
"3299","Sell","2.048","9.7617","-0.0084","1012.9827"
"3300","Sell","2.0556","9.6704","-0.121","1012.8617"
"3301","Sell","2.0676","9.6826","0.0196","1012.8813"
"3302","Sell","2.0695","9.68","0.0329","1012.9142"
"3303","Sell","2.0578","9.7502","0.0635","1012.9777"
"3304","Sell","2.0549","9.7072","-0.0529","1012.9248"
"3305","Sell","2.0484","9.738","-0.0521","1012.8727"
"3306","Sell","2.0511","9.7397","-0.0232","1012.8495"
"3307","Sell","2.0543","9.7345","-0.0027","1012.8468"
"3308","Sell","2.0599","9.7231","0.0284","1012.8752"
"3309","Sell","2.0536","9.7347","-0.0092","1012.866"
"3310","Sell","2.0636","9.6844","-0.0151","1012.8509"
"3311","Sell","2.0647","9.6762","-0.0217","1012.8292"
"3312","Sell","2.0664","9.679","8.0E-4","1012.83"
"3313","Sell","2.0698","9.6831","0.042","1012.872"
"3314","Sell","2.0682","9.6751","0.0099","1012.8819"
"3315","Sell","2.0689","9.673","0.0126","1012.8945"
"3316","Sell","2.0673","9.6665","-0.0161","1012.8784"
"3317","Sell","2.0691","9.6797","0.0281","1012.9065"
"3318","Sell","2.0691","9.6185","-0.0986","1012.8079"
"3319","Sell","2.084","9.5984","0.0027","1012.8106"
"3320","Sell","2.0881","9.5923","0.0292","1012.8398"
"3321","Sell","2.089","9.6088","0.0728","1012.9126"
"3322","Sell","2.0837","9.6181","0.041","1012.9536"
"3323","Sell","2.0709","9.6824","0.0515","1013.0051"
"3324","Sell","2.0703","9.6726","0.0248","1013.0299"
"3325","Sell","2.0702","9.6708","0.0207","1013.0506"
"3326","Sell","2.0685","9.6859","0.035","1013.0856"
"3327","Sell","2.054","9.7155","-0.0448","1013.0408"
"3328","Sell","2.064","9.6695","-0.0423","1012.9985"
"3329","Sell","2.0711","9.6726","0.0327","1013.0312"
"3330","Sell","2.0717","9.6554","0.0033","1013.0345"
"3331","Sell","2.071","9.6543","-0.0058","1013.0287"
"3332","Sell","2.0683","9.6041","-0.1362","1012.8925"
"3333","Sell","2.0832","9.5945","-0.0123","1012.8802"
"3334","Sell","2.0839","9.6251","0.0578","1012.938"
"3335","Sell","2.0752","9.6764","0.0808","1013.0188"
"3336","Sell","2.0619","9.6969","-0.0062","1013.0126"
"3337","Sell","2.0647","9.6669","-0.0409","1012.9717"
"3338","Sell","2.0719","9.6823","0.061","1013.0327"
"3339","Sell","2.0589","9.6701","-0.0903","1012.9424"
"3340","Sell","2.0662","9.6745","-0.0107","1012.9317"
"3341","Sell","2.0623","9.6726","-0.0519","1012.8798"
"3342","Sell","2.0645","9.7","0.0252","1012.905"
"3343","Sell","2.0587","9.7273","0.0259","1012.9309"
"3344","Sell","2.0553","9.744","0.0271","1012.958"
"3345","Sell","2.0508","9.729","-0.048","1012.91"
"3346","Sell","2.0549","9.7402","0.0154","1012.9254"
"3347","Sell","2.0545","9.6977","-0.0755","1012.8499"
"3348","Sell","2.0652","9.6466","-0.0778","1012.7721"
"3349","Sell","2.0729","9.6747","0.0544","1012.8265"
"3350","Sell","2.0723","9.6649","0.0288","1012.8553"
"3351","Sell","2.0701","9.6723","0.0222","1012.8775"
"3352","Sell","2.0627","9.6903","-0.012","1012.8655"
"3353","Sell","2.074","9.6676","0.0505","1012.916"
"3354","Sell","2.0674","9.6703","-0.0076","1012.9084"
"3355","Sell","2.0676","9.6876","0.0304","1012.9388"
"3356","Sell","2.0672","9.6842","0.019","1012.9578"
"3357","Sell","2.0671","9.6734","-0.0037","1012.9541"
"3358","Sell","2.067","9.6686","-0.0151","1012.939"
"3359","Sell","2.0684","9.6731","0.0074","1012.9464"
"3360","Sell","2.0689","9.6781","0.0232","1012.9696"
"3361","Sell","2.0742","9.6553","0.027","1012.9966"
"3362","Sell","2.0685","9.712","0.0893","1013.0859"
"3363","Sell","2.0574","9.7318","0.022","1013.1079"
"3364","Sell","2.0606","9.6185","-0.1795","1012.9284"
"3365","Sell","2.085","9.628","0.0745","1013.0029"
"3366","Sell","2.0763","9.6255","-0.0141","1012.9888"
"3367","Sell","2.0805","9.6421","0.0598","1013.0486"
"3368","Sell","2.0799","9.6317","0.0331","1013.0817"
"3369","Sell","2.0756","9.6298","-0.012","1013.0697"
"3370","Sell","2.0811","9.6371","0.0557","1013.1254"
"3371","Sell","2.0761","9.6392","0.0116","1013.137"
"3372","Sell","2.0802","9.6332","0.0389","1013.1759"
"3373","Sell","2.0723","9.6393","-0.0245","1013.1514"
"3374","Sell","2.0726","9.685","0.0729","1013.2243"
"3375","Sell","1.9773","10.1644","0.0982","1013.3225"
"3376","Sell","1.9665","10.1955","0.0499","1013.3724"
"3377","Sell","1.9632","10.1155","-0.1416","1013.2308"
"3378","Sell","1.9806","10.1353","0.0744","1013.3052"
"3379","Sell","1.9859","10.1251","0.1069","1013.4121"
"3380","Sell","1.9773","10.1325","0.035","1013.4471"
"3381","Sell","1.9874","10.0724","0.0179","1013.465"
"3382","Sell","1.9843","10.0818","0.0052","1013.4702"
"3383","Sell","1.9756","10.125","0.003","1013.4732"
"3384","Sell","1.9773","9.9356","-0.3543","1013.1189"
"3385","Sell","2.0093","9.979","0.0511","1013.17"
"3386","Sell","2.0043","10.0235","0.0903","1013.2603"
"3387","Sell","2.005","9.9478","-0.055","1013.2053"
"3388","Sell","2.0103","9.9529","0.0084","1013.2137"
"3389","Sell","2.0128","9.9662","0.0599","1013.2736"
"3390","Sell","2.0102","9.952","0.0056","1013.2792"
"3391","Sell","2.0145","9.9151","-0.0264","1013.2528"
"3392","Sell","2.0192","9.9327","0.0564","1013.3092"
"3393","Sell","2.0196","9.9204","0.0355","1013.3447"
"3394","Sell","1.9993","10.0069","0.0064","1013.3511"
"3395","Sell","2.0081","9.9959","0.0722","1013.4233"
"3396","Sell","2.0089","9.866","-0.1796","1013.2437"
"3397","Sell","2.0263","9.8826","0.0247","1013.2684"
"3398","Sell","2.0145","9.9365","0.0167","1013.2851"
"3399","Sell","2.014","9.9361","0.0109","1013.296"
"3400","Sell","2.0158","9.9376","0.0323","1013.3283"
"3401","Sell","2.0195","9.9055","0.0038","1013.3321"
"3402","Sell","2.0223","9.9107","0.0425","1013.3746"
"3403","Sell","2.0095","9.9695","0.0338","1013.4084"
"3404","Sell","2.0059","9.9946","0.0485","1013.4569"
"3405","Sell","2.0017","10.0081","0.033","1013.4899"
"3406","Sell","2.0027","9.9859","-0.0016","1013.4883"
"3407","Sell","2.0039","9.9855","0.0096","1013.4979"
"3408","Sell","2.0071","9.9729","0.0171","1013.515"
"3409","Sell","1.9893","10.052","-0.0032","1013.5118"
"3410","Sell","1.9929","10.0291","-0.0134","1013.4984"
"3411","Sell","1.9938","9.9844","-0.0928","1013.4056"
"3412","Sell","2.0027","10.0066","0.0405","1013.4461"
"3413","Sell","2.0076","9.9604","-0.0036","1013.4425"
"3414","Sell","2.008","9.948","-0.0247","1013.4178"
"3415","Sell","2.0146","9.9444","0.0336","1013.4514"
"3416","Sell","2.0165","9.9285","0.0212","1013.4726"
"3417","Sell","2.0126","9.9166","-0.0419","1013.4307"
"3418","Sell","2.0237","9.9546","0.1446","1013.5753"
"3419","Sell","2.0017","9.9658","-0.0511","1013.5242"
"3420","Sell","1.9917","10.0415","-8.0E-4","1013.5234"
"3421","Sell","1.9945","10.0135","-0.0277","1013.4957"
"3422","Sell","2.003","10.0024","0.0349","1013.5306"
"3423","Sell","2.0037","10.0043","0.0459","1013.5765"
"3424","Sell","1.9977","9.875","-0.2724","1013.3041"
"3425","Sell","2.0263","9.8909","0.0417","1013.3458"
"3426","Sell","2.0242","9.8964","0.0324","1013.3782"
"3427","Sell","2.0203","9.9325","0.067","1013.4452"
"3428","Sell","2.0151","9.9497","0.0498","1013.495"
"3429","Sell","2.0115","9.9456","0.0052","1013.5002"
"3430","Sell","2.0172","9.9402","0.0511","1013.5513"
"3431","Sell","2.0264","9.8839","0.0286","1013.5799"
"3432","Sell","2.0215","9.898","0.0093","1013.5892"
"3433","Sell","2.0217","9.8701","-0.0457","1013.5435"
"3434","Sell","2.032","9.6997","-0.2901","1013.2534"
"3435","Sell","2.0797","9.3783","-0.4959","1012.7575"
"3436","Sell","2.1041","9.4953","-0.0206","1012.7369"
"3437","Sell","2.1103","9.397","-0.169","1012.5679"
"3438","Sell","2.1329","9.3699","-0.0147","1012.5532"
"3439","Sell","2.0938","9.6007","0.1017","1012.6549"
"3440","Sell","2.0771","9.6861","0.1189","1012.7738"
"3441","Sell","2.0585","9.7023","-0.0276","1012.7462"
"3442","Sell","2.063","9.7281","0.0686","1012.8148"
"3443","Sell","2.0575","9.7601","0.0818","1012.8966"
"3444","Sell","2.0636","9.7907","0.2039","1013.1005"
"3445","Sell","2.0015","10.0229","0.0603","1013.1608"
"3446","Sell","2.0005","10.0496","0.1041","1013.2649"
"3447","Sell","1.998","9.9869","-0.0462","1013.2187"
"3448","Sell","2.014","9.9564","0.0521","1013.2708"
"3449","Sell","2.0088","9.9753","0.0388","1013.3096"
"3450","Sell","2.0082","9.9953","0.072","1013.3816"
"3451","Sell","1.9918","10.0266","-0.0287","1013.3529"
"3452","Sell","2.0055","9.9996","0.0536","1013.4065"
"3453","Sell","2.0025","9.9897","0.0046","1013.4111"
"3454","Sell","2.0","9.9802","-0.0398","1013.3713"
"3455","Sell","2.001","9.9993","0.0088","1013.3801"
"3456","Sell","2.0024","9.9721","-0.0314","1013.3487"
"3457","Sell","2.004","9.9995","0.0395","1013.3882"
"3458","Sell","2.0056","9.9669","-0.0108","1013.3774"
"3459","Sell","2.0047","10.0428","0.1324","1013.5098"
"3460","Sell","1.9835","9.9702","-0.2239","1013.2859"
"3461","Sell","2.0019","10.038","0.0948","1013.3807"
"3462","Sell","1.9978","10.0349","0.0477","1013.4284"
"3463","Sell","1.9843","10.1078","0.0565","1013.4849"
"3464","Sell","1.9808","10.1132","0.0321","1013.517"
"3465","Sell","1.9387","10.3312","0.0293","1013.5463"
"3466","Sell","1.9306","10.266","-0.1799","1013.3664"
"3467","Sell","1.945","10.2985","0.0303","1013.3967"
"3468","Sell","1.9351","10.328","-0.0141","1013.3826"
"3469","Sell","1.934","10.31","-0.0606","1013.322"
"3470","Sell","1.9443","10.3326","0.0895","1013.4115"
"3471","Sell","1.947","10.2722","0.0","1013.4115"
"3472","Sell","1.9502","10.2811","0.05","1013.4615"
"3473","Sell","1.9434","10.3207","0.0566","1013.5181"
"3474","Sell","1.939","10.3199","0.0099","1013.528"
"3475","Sell","1.9417","10.3383","0.0739","1013.6019"
"3476","Sell","1.9162","10.459","0.0412","1013.6431"
"3477","Sell","1.9148","10.4523","0.0144","1013.6575"
"3478","Sell","1.9059","10.4854","-0.0162","1013.6413"
"3479","Sell","1.9144","10.5205","0.1404","1013.7817"
"3480","Sell","1.8922","10.5733","0.0064","1013.7881"
"3481","Sell","1.8771","10.7105","0.1045","1013.8926"
"3482","Sell","1.8726","10.7","0.0367","1013.9293"
"3483","Sell","1.8744","10.6481","-0.0409","1013.8884"
"3484","Sell","1.883","10.6574","0.0673","1013.9557"
"3485","Sell","1.8873","10.5747","-0.0423","1013.9134"
"3486","Sell","1.898","10.5172","-0.0385","1013.8749"
"3487","Sell","1.9106","10.5482","0.1528","1014.0277"
"3488","Sell","1.8988","10.5108","-0.0416","1013.9861"
"3489","Sell","1.906","10.5089","0.0295","1014.0156"
"3490","Sell","1.9055","10.5237","0.0531","1014.0687"
"3491","Sell","1.891","10.5826","0.0117","1014.0804"
"3492","Sell","1.8824","10.6603","0.0663","1014.1467"
"3493","Sell","1.8812","10.5877","-0.0823","1014.0644"
"3494","Sell","1.8911","10.5798","0.0076","1014.072"
"3495","Sell","1.8817","10.607","-0.0406","1014.0314"
"3496","Sell","1.8905","10.5969","0.0337","1014.0651"
"3497","Sell","1.8897","10.5996","0.0299","1014.095"
"3498","Sell","1.8613","10.7563","0.0205","1014.1155"
"3499","Sell","1.8623","10.7748","0.0658","1014.1813"
"3500","Sell","1.862","10.7555","0.0272","1014.2085"
"3501","Sell","1.8496","10.7215","-0.1694","1014.0391"
"3502","Sell","1.8719","10.724","0.0738","1014.1129"
"3503","Sell","1.8593","10.7118","-0.083","1014.0299"
"3504","Sell","1.8609","10.7433","-0.008","1014.0219"
"3505","Sell","1.8589","10.7551","-0.0074","1014.0145"
"3506","Sell","1.8689","10.7194","0.0331","1014.0476"
"3507","Sell","1.8554","10.8441","0.1199","1014.1675"
"3508","Sell","1.8461","10.8371","0.0061","1014.1736"
"3509","Sell","1.8328","10.9847","0.133","1014.3066"
"3510","Sell","1.8248","10.9431","-0.0314","1014.2752"
"3511","Sell","1.8101","11.1816","0.2398","1014.515"
"3512","Sell","1.7232","11.5651","-0.0704","1014.4446"
"3513","Sell","1.7402","11.5999","0.1863","1014.6309"
"3514","Sell","1.7381","11.5012","-0.0092","1014.6217"
"3515","Sell","1.7493","11.5371","0.1821","1014.8038"
"3516","Sell","1.7435","11.562","0.1586","1014.9624"
"3517","Sell","1.7056","11.7717","0.078","1015.0404"
"3518","Sell","1.718","11.7182","0.1317","1015.1721"
"3519","Sell","1.7004","11.8156","0.0916","1015.2637"
"3520","Sell","1.5175","13.0646","-0.1749","1015.0888"
"3521","Sell","1.5405","13.0047","0.0342","1015.123"
"3522","Sell","1.4828","12.9612","-0.7808","1014.3422"
"3523","Sell","1.575","12.7575","0.0935","1014.4357"
"3524","Sell","1.5476","12.9529","0.0455","1014.4812"
"3525","Sell","1.5474","12.937","0.0184","1014.4996"
"3526","Sell","1.5498","12.9474","0.0651","1014.5647"
"3527","Sell","1.5471","12.97","0.0657","1014.6304"
"3528","Sell","1.5282","13.1468","0.0904","1014.7208"
"3529","Sell","1.5237","12.7467","-0.5778","1014.143"
"3530","Sell","1.5785","12.6685","-0.0024","1014.1406"
"3531","Sell","1.581","12.6789","0.0455","1014.1861"
"3532","Sell","1.575","12.6911","-0.0118","1014.1743"
"3533","Sell","1.5506","12.7733","-0.193","1013.9813"
"3534","Sell","1.5603","12.659","-0.2484","1013.7329"
"3535","Sell","1.5789","12.7538","0.1369","1013.8698"
"3536","Sell","1.5884","12.2773","-0.4976","1013.3722"
"3537","Sell","1.6283","12.2848","0.0028","1013.375"
"3538","Sell","1.6262","12.2663","-0.0524","1013.3226"
"3539","Sell","1.5874","12.6746","0.119","1013.4416"
"3540","Sell","1.5906","12.4921","-0.1294","1013.3122"
"3541","Sell","1.6086","12.5103","0.1242","1013.4364"
"3542","Sell","1.6036","12.4671","-0.0075","1013.4289"
"3543","Sell","1.6031","12.3551","-0.1939","1013.235"
"3544","Sell","1.612","12.4246","0.0284","1013.2634"
"3545","Sell","1.6162","12.425","0.0815","1013.3449"
"3546","Sell","1.5889","12.5723","-0.024","1013.3209"
"3547","Sell","1.5623","12.7478","-0.084","1013.2369"
"3548","Sell","1.5819","12.6361","-0.0106","1013.2263"
"3549","Sell","1.5879","12.6353","0.0641","1013.2904"
"3550","Sell","1.5935","12.641","0.1428","1013.4332"
"3551","Sell","1.5748","12.6577","-0.0667","1013.3665"
"3552","Sell","1.5888","12.6455","0.0909","1013.4574"
"3553","Sell","1.5723","12.7704","0.0788","1013.5362"
"3554","Sell","1.5711","12.7604","0.0478","1013.584"
"3555","Sell","1.5723","12.6223","-0.1534","1013.4306"
"3556","Sell","1.5868","12.5537","-0.0802","1013.3504"
"3557","Sell","1.5957","12.4639","-0.1116","1013.2388"
"3558","Sell","1.5942","12.532","-0.022","1013.2168"
"3559","Sell","1.5728","12.6709","-0.0713","1013.1455"
"3560","Sell","1.5846","12.6337","0.02","1013.1655"
"3561","Sell","1.5804","12.7095","0.0865","1013.252"
"3562","Sell","1.5775","12.7254","0.0737","1013.3257"
"3563","Sell","1.5182","13.3387","0.2507","1013.5764"
"3564","Sell","1.5046","13.2967","0.0068","1013.5832"
"3565","Sell","1.5093","13.2053","-0.0687","1013.5145"
"3566","Sell","1.5084","13.314","0.0824","1013.5969"
"3567","Sell","1.4969","13.6735","0.4674","1014.0643"
"3568","Sell","1.475","13.6457","0.1275","1014.1918"
"3569","Sell","1.473","13.5283","-0.0727","1014.1191"
"3570","Sell","1.4873","13.5646","0.1741","1014.2932"
"3571","Sell","1.4805","13.5815","0.1072","1014.4004"
"3572","Sell","1.4905","13.3518","-0.099","1014.3014"
"3573","Sell","1.4966","13.3845","0.0307","1014.3321"
"3574","Sell","1.5096","13.3043","0.0843","1014.4164"
"3575","Sell","1.5065","13.2977","0.0325","1014.4489"
"3576","Sell","1.5063","13.35","0.1096","1014.5585"
"3577","Sell","1.5104","13.3372","0.145","1014.7035"
"3578","Sell","1.4899","13.3814","-0.0634","1014.6401"
"3579","Sell","1.4979","13.3505","-0.0021","1014.638"
"3580","Sell","1.5576","12.7804","-0.0934","1014.5446"
"3581","Sell","1.5551","12.8282","-0.0509","1014.4937"
"3582","Sell","1.57","12.7894","0.0798","1014.5735"
"3583","Sell","1.5751","12.7622","0.1017","1014.6752"
"3584","Sell","1.5795","12.7396","0.1218","1014.797"
"3585","Sell","1.5762","12.7599","0.1118","1014.9088"
"3586","Sell","1.5504","12.9441","0.0683","1014.9771"
"3587","Sell","1.5244","13.0455","-0.1135","1014.8636"
"3588","Sell","1.5423","12.9648","-0.0048","1014.8588"
"3589","Sell","1.5423","13.2111","0.3755","1015.2343"
"3590","Sell","1.4415","13.9327","0.0839","1015.3182"
"3591","Sell","1.4388","13.9997","0.1433","1015.4615"
"3592","Sell","1.4388","13.9288","0.0414","1015.5029"
"3593","Sell","1.4366","14.1642","0.3478","1015.8507"
"3594","Sell","1.4149","14.2284","0.1312","1015.9819"
"3595","Sell","1.3968","14.199","-0.1666","1015.8153"
"3596","Sell","1.4131","14.1516","-0.0025","1015.8128"
"3597","Sell","1.421","14.2487","0.2471","1016.0599"
"3598","Sell","1.3988","14.2365","-0.0852","1015.9747"
"3599","Sell","1.415","14.2429","0.1539","1016.1286"
"3600","Sell","1.4137","14.0071","-0.1976","1015.931"
"3601","Sell","1.4369","13.9925","0.1064","1016.0374"
"3602","Sell","1.4214","14.0857","0.0215","1016.0589"
"3603","Sell","1.4204","14.1039","0.0328","1016.0917"
"3604","Sell","1.4296","13.9747","-0.0222","1016.0695"
"3605","Sell","1.4317","13.98","0.0149","1016.0844"
"3606","Sell","1.4425","13.8641","-0.0014","1016.083"
"3607","Sell","1.4461","13.8631","0.0469","1016.1299"
"3608","Sell","1.4382","13.9607","0.0783","1016.2082"
"3609","Sell","1.433","13.9402","-0.0236","1016.1846"
"3610","Sell","1.4252","14.0925","0.0846","1016.2692"
"3611","Sell","1.4109","14.2429","0.0957","1016.3649"
"3612","Sell","1.4102","14.0207","-0.228","1016.1369"
"3613","Sell","1.4356","14.0713","0.2008","1016.3377"
"3614","Sell","1.4136","14.22","0.1017","1016.4394"
"3615","Sell","1.4122","14.24","0.1089","1016.5483"
"3616","Sell","1.4058","14.081","-0.2046","1016.3437"
"3617","Sell","1.4149","13.997","-0.1958","1016.1479"
"3618","Sell","1.4386","13.7869","-0.1658","1015.9821"
"3619","Sell","1.4399","13.7008","-0.2718","1015.7103"
"3620","Sell","1.4683","13.6393","0.0266","1015.7369"
"3621","Sell","1.472","13.6018","0.0216","1015.7585"
"3622","Sell","1.4729","13.7109","0.1945","1015.953"
"3623","Sell","1.455","13.6653","-0.1166","1015.8364"
"3624","Sell","1.4607","13.7226","0.0453","1015.8817"
"3625","Sell","1.4602","13.1202","-0.8417","1015.04"
"3626","Sell","1.5304","13.1847","0.1778","1015.2178"
"3627","Sell","1.5256","13.0241","-0.1309","1015.0869"
"3628","Sell","1.5319","13.1655","0.1675","1015.2544"
"3629","Sell","1.5112","13.1454","-0.1339","1015.1205"
"3630","Sell","1.512","13.2192","-0.0119","1015.1086"
"3631","Sell","1.5187","13.1581","-0.0169","1015.0917"
"3632","Sell","1.5327","13.1009","0.0798","1015.1715"
"3633","Sell","1.4666","13.6724","0.0517","1015.2232"
"3634","Sell","1.4649","13.7769","0.1813","1015.4045"
"3635","Sell","1.4567","13.6704","-0.0869","1015.3176"
"3636","Sell","1.4656","13.6793","0.0481","1015.3657"
"3637","Sell","1.4706","13.5054","-0.139","1015.2267"
"3638","Sell","1.476","13.632","0.1206","1015.3473"
"3639","Sell","1.4621","13.707","0.0409","1015.3882"
"3640","Sell","1.4616","13.6299","-0.0788","1015.3094"
"3641","Sell","1.4738","13.6107","0.0599","1015.3693"
"3642","Sell","1.4745","13.6121","0.0707","1015.44"
"3643","Sell","1.4704","13.6253","0.0341","1015.4741"
